team,ds,calls,aht_sec,target_sl,threshold_sec,shrinkage,model_used,scenario_label,run_id,traffic_erlangs,agents_required,agents_with_shrinkage,achieved_sl
"Team SE 1, Travelcare",2026-01-01T00:00:00Z,2.4950401410535408,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.21900907904803305,2,3,0.981225319565405
"Team SE 1, Travelcare",2026-01-01T01:00:00Z,2.089667865192564,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.1834264015002362,1,2,0.8280487229629284
"Team SE 1, Travelcare",2026-01-01T02:00:00Z,2.207385061067723,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.19375935536038905,1,2,0.8182136508624069
"Team SE 1, Travelcare",2026-01-01T03:00:00Z,2.5176322072507435,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.22099216041423192,2,3,0.9808978504604136
"Team SE 1, Travelcare",2026-01-01T04:00:00Z,2.809587035667948,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.24661930646418656,2,3,0.9764342804471444
"Team SE 1, Travelcare",2026-01-01T05:00:00Z,3.1606264799682644,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.27743276879721435,2,3,0.9705093254507664
"Team SE 1, Travelcare",2026-01-01T06:00:00Z,4.348829326867894,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.3817305742472929,2,3,0.946170597401672
"Team SE 1, Travelcare",2026-01-01T07:00:00Z,6.535074919218338,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.5736343540202763,2,3,0.8857870542612574
"Team SE 1, Travelcare",2026-01-01T08:00:00Z,14.620409160410803,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,1.2833470263027262,3,4,0.8556200314922993
"Team SE 1, Travelcare",2026-01-01T09:00:00Z,21.624611430082336,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,1.8981603366405608,4,6,0.8730956557064478
"Team SE 1, Travelcare",2026-01-01T10:00:00Z,24.159641695471446,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,2.120679659935827,4,6,0.8233791885863294
"Team SE 1, Travelcare",2026-01-01T11:00:00Z,22.681172342919815,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,1.9909029056562948,4,6,0.8535454359309883
"Team SE 1, Travelcare",2026-01-01T12:00:00Z,20.061016217962536,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,1.7609114235767116,4,6,0.8990225468110975
"Team SE 1, Travelcare",2026-01-01T13:00:00Z,21.335559354873126,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,1.8727879878166411,4,6,0.8781567124678177
"Team SE 1, Travelcare",2026-01-01T14:00:00Z,21.3201373622861,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,1.8714342795784469,4,6,0.8784232944568249
"Team SE 1, Travelcare",2026-01-01T15:00:00Z,19.97683586639354,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,1.753522259383433,4,6,0.9003183370815453
"Team SE 1, Travelcare",2026-01-01T16:00:00Z,16.944310478632083,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,1.4873339197910385,4,6,0.9404255989702996
"Team SE 1, Travelcare",2026-01-01T17:00:00Z,13.397824149903176,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,1.1760312309359455,3,4,0.8835170106002932
"Team SE 1, Travelcare",2026-01-01T18:00:00Z,10.384545110250343,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.9115322930108636,3,4,0.9387196450957308
"Team SE 1, Travelcare",2026-01-01T19:00:00Z,8.868174046432797,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.7784286107424344,2,3,0.8019993196075326
"Team SE 1, Travelcare",2026-01-01T20:00:00Z,7.568225983250964,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.6643220585298069,2,3,0.8509683828344483
"Team SE 1, Travelcare",2026-01-01T21:00:00Z,5.874055132289063,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.5156115060564843,2,3,0.906027688700346
"Team SE 1, Travelcare",2026-01-01T22:00:00Z,4.463454661652525,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.3917921314117216,2,3,0.9434891305451194
"Team SE 1, Travelcare",2026-01-01T23:00:00Z,2.9752206012619036,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.26115825277743376,2,3,0.9737135379427604
"Team SE 1, Travelcare",2026-01-02T00:00:00Z,2.512588118677044,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.22054940152831828,2,3,0.9809711892847686
"Team SE 1, Travelcare",2026-01-02T01:00:00Z,2.104364801059684,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.1847164658707945,1,2,0.8268216907677362
"Team SE 1, Travelcare",2026-01-02T02:00:00Z,2.2229099189731016,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.19512209288763893,1,2,0.8169153836514063
"Team SE 1, Travelcare",2026-01-02T03:00:00Z,2.5353390781383567,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.22254643019214465,2,3,0.9806393757655252
"Team SE 1, Travelcare",2026-01-02T04:00:00Z,2.8293472670253355,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.2483538156611128,2,3,0.9761167920005692
"Team SE 1, Travelcare",2026-01-02T05:00:00Z,3.182855622431406,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.2793839935245345,2,3,0.970114030533556
"Team SE 1, Travelcare",2026-01-02T06:00:00Z,4.379415271542952,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.3844153405021036,2,3,0.9454606372732204
"Team SE 1, Travelcare",2026-01-02T07:00:00Z,6.581037044862513,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.577668807271265,2,3,0.8843192195574503
"Team SE 1, Travelcare",2026-01-02T08:00:00Z,14.723236609385244,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,1.2923729912682602,3,4,0.8531289646828426
"Team SE 1, Travelcare",2026-01-02T09:00:00Z,21.776700445103884,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,1.9115103724035631,4,6,0.8703833660888094
"Team SE 1, Travelcare",2026-01-02T10:00:00Z,24.32955994443597,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,2.135594706233824,4,6,0.8196997893193079
"Team SE 1, Travelcare",2026-01-02T11:00:00Z,22.840692303420465,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,2.004905213300241,4,6,0.8504492318282206
"Team SE 1, Travelcare",2026-01-02T12:00:00Z,20.202108242056752,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,1.7732961679138706,4,6,0.8968280106843362
"Team SE 1, Travelcare",2026-01-02T13:00:00Z,21.4856154249074,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,1.8859595761863164,4,6,0.8755446706196345
"Team SE 1, Travelcare",2026-01-02T14:00:00Z,21.470084967219407,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,1.884596347122592,4,6,0.8758165434155993
"Team SE 1, Travelcare",2026-01-02T15:00:00Z,20.117335837918596,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,1.7658550346617434,4,6,0.8981499688728718
"Team SE 1, Travelcare",2026-01-02T16:00:00Z,17.063482261174705,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,1.4977945540364463,4,6,0.9390842109966088
"Team SE 1, Travelcare",2026-01-02T17:00:00Z,13.492052981943878,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,1.1843024284150738,3,4,0.8814799322537092
"Team SE 1, Travelcare",2026-01-02T18:00:00Z,10.457581115654248,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.917943231262984,3,4,0.9376083559871086
"Team SE 1, Travelcare",2026-01-02T19:00:00Z,8.930545195164068,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.7839034115755127,3,4,0.9585394084014824
"Team SE 1, Travelcare",2026-01-02T20:00:00Z,7.621454409526954,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.6689943315029214,2,3,0.8490734843462012
"Team SE 1, Travelcare",2026-01-02T21:00:00Z,5.915368210313175,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.519237876238601,2,3,0.9048110731084924
"Team SE 1, Travelcare",2026-01-02T22:00:00Z,4.494846782860295,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.39454766205107034,2,3,0.9427449046647864
"Team SE 1, Travelcare",2026-01-02T23:00:00Z,2.9961457574054378,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.2629950164833662,2,3,0.9733602504931604
"Team SE 1, Travelcare",2026-01-03T00:00:00Z,1.8750733371402284,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.16458977070453118,1,2,0.8459366997579852
"Team SE 1, Travelcare",2026-01-03T01:00:00Z,1.5704278392277924,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.1378486658877729,1,2,0.8712402474989136
"Team SE 1, Travelcare",2026-01-03T02:00:00Z,1.6588947026166998,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.14561409056302144,1,2,0.8639032425005283
"Team SE 1, Travelcare",2026-01-03T03:00:00Z,1.8920517337039784,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.166080096625127,1,2,0.84452335834850345
"Team SE 1, Travelcare",2026-01-03T04:00:00Z,2.1114617164961964,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.18533941733688836,1,2,0.8262290874960656
"Team SE 1, Travelcare",2026-01-03T05:00:00Z,2.375274988059077,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.2084963600629634,1,2,0.8041590942036061
"Team SE 1, Travelcare",2026-01-03T06:00:00Z,3.268233558414919,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.28687827901642066,2,3,0.9685738210397702
"Team SE 1, Travelcare",2026-01-03T07:00:00Z,4.911241520974466,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.431097866841092,2,3,0.932478232217082
"Team SE 1, Travelcare",2026-01-03T08:00:00Z,10.987534406236543,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.9644613534363188,3,4,0.9292096996826696
"Team SE 1, Travelcare",2026-01-03T09:00:00Z,16.251334658465165,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,1.426506042243053,3,4,0.8134732956654495
"Team SE 1, Travelcare",2026-01-03T10:00:00Z,18.156461386192884,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,1.593733832788042,4,6,0.9259024200517554
"Team SE 1, Travelcare",2026-01-03T11:00:00Z,17.045361641890594,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,1.49620396634373,4,6,0.9392893753532754
"Team SE 1, Travelcare",2026-01-03T12:00:00Z,15.076261101897868,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,1.3233606967221463,3,4,0.8444061205085629
"Team SE 1, Travelcare",2026-01-03T13:00:00Z,16.034106153660034,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,1.40743820682127,3,4,0.81941103886676
"Team SE 1, Travelcare",2026-01-03T14:00:00Z,16.022516213029544,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,1.4064208675881489,3,4,0.8197250487499554
"Team SE 1, Travelcare",2026-01-03T15:00:00Z,15.01299785809632,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,1.3178075897662327,3,4,0.8459887045530783
"Team SE 1, Travelcare",2026-01-03T16:00:00Z,12.733993442403303,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,1.1177616466109568,3,4,0.8973326289086014
"Team SE 1, Travelcare",2026-01-03T17:00:00Z,10.068736941670634,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.8838113537688669,3,4,0.943396624633416
"Team SE 1, Travelcare",2026-01-03T18:00:00Z,7.804196547450466,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.6850350302762076,2,3,0.842494739166012
"Team SE 1, Travelcare",2026-01-03T19:00:00Z,6.66461289739558,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.5850049098825009,2,3,0.8816303944148146
"Team SE 1, Travelcare",2026-01-03T20:00:00Z,5.687675527598354,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.49925151853363325,2,3,0.9114344148214096
"Team SE 1, Travelcare",2026-01-03T21:00:00Z,4.4144717266136295,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.3874925182249741,2,3,0.944641935505382
"Team SE 1, Travelcare",2026-01-03T22:00:00Z,3.354376825402471,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.2944397435631058,2,3,0.9669846958631052
"Team SE 1, Travelcare",2026-01-03T23:00:00Z,2.2359387048502,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.1962657307590731,1,2,0.8158256361979604
"Team SE 1, Travelcare",2026-01-04T00:00:00Z,1.7032531319180064,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.1495077749128028,1,2,0.8602209977133722
"Team SE 1, Travelcare",2026-01-04T01:00:00Z,1.4265234765139887,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.1252170607162279,1,2,0.8831558254022179
"Team SE 1, Travelcare",2026-01-04T02:00:00Z,1.506883779843741,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.1322709095640617,1,2,0.8765047478464589
"Team SE 1, Travelcare",2026-01-04T03:00:00Z,1.7186757324901305,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.15086153651857812,1,2,0.8589402212174436
"Team SE 1, Travelcare",2026-01-04T04:00:00Z,1.9179803319224311,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.1683560513576356,1,2,0.8423643316442095
"Team SE 1, Travelcare",2026-01-04T05:00:00Z,2.1576193754364974,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.18939103406609256,1,2,0.8223734371715781
"Team SE 1, Travelcare",2026-01-04T06:00:00Z,2.968752706333981,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.26059051533376054,2,3,0.9738223058691416
"Team SE 1, Travelcare",2026-01-04T07:00:00Z,4.461205509414124,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.39159470582635086,2,3,0.9435422898589584
"Team SE 1, Travelcare",2026-01-04T08:00:00Z,9.980704231025852,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.8760840380567138,3,4,0.9446633123556266
"Team SE 1, Travelcare",2026-01-04T09:00:00Z,14.762162154731955,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,1.295789789137583,3,4,0.8521801147270153
"Team SE 1, Travelcare",2026-01-04T10:00:00Z,16.49271476909099,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,1.4476938519535425,3,4,0.8067590330386134
"Team SE 1, Travelcare",2026-01-04T11:00:00Z,15.483429381756489,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,1.3591010235097365,3,4,0.8340177968996901
"Team SE 1, Travelcare",2026-01-04T12:00:00Z,13.694765122405853,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,1.2020960496334026,3,4,0.8770335865684995
"Team SE 1, Travelcare",2026-01-04T13:00:00Z,14.564839136041122,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,1.2784692130524986,3,4,0.8569569173578653
"Team SE 1, Travelcare",2026-01-04T14:00:00Z,14.554311226392674,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,1.2775450965389126,3,4,0.8572094561350776
"Team SE 1, Travelcare",2026-01-04T15:00:00Z,13.63729893374754,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,1.1970517952956174,3,4,0.8783029442053788
"Team SE 1, Travelcare",2026-01-04T16:00:00Z,11.567128486652225,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,1.015336833828362,3,4,0.91934709682525
"Team SE 1, Travelcare",2026-01-04T17:00:00Z,9.146099723499235,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.8028243090627106,3,4,0.9558758442760134
"Team SE 1, Travelcare",2026-01-04T18:00:00Z,7.089067903776933,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.6222626271093086,2,3,0.8675859924216799
"Team SE 1, Travelcare",2026-01-04T19:00:00Z,6.053908700884712,316,0.8,25,0.25,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.5313986526332136,2,3,0.9006835790862278
